Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Event_id,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2007,Jul-Dec 2007,Africa,Zambia,"Southern","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2007,Jul-Dec 2007,Africa,Zambia,"Southern","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,1,0,0,1,-
2007,Jul-Dec 2007,Africa,Zambia,"Western","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2007,Jul-Dec 2007,Africa,Zambia,"Western","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,153,Animal,12,0,0,12,0
2007,Jul-Dec 2007,Africa,Zimbabwe,"Manicaland","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Manicaland","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,0,0,1,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Manicaland","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,2,0,0,2,22751
2007,Jul-Dec 2007,Africa,Zimbabwe,"Mashonaland Central","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Mashonaland Central","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,5,0,0,5,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Mashonaland East","Rabies virus (Inf. with)","",Both animal categories,"",-,-,11,-,-,-,-,-,-,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Mashonaland East","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,7,0,0,7,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Mashonaland East","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,3,0,0,3,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Mashonaland East","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,0,0,1,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Mashonaland West","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Mashonaland West","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,2,0,0,2,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Mashonaland West","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,0,0,1,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Masvingo","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Masvingo","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,4,0,0,4,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Matabeleland North","Rabies virus (Inf. with)","",Both animal categories,"",-,-,19,-,-,-,-,-,-,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Matabeleland North","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,5,0,0,5,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Matabeleland North","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,11,0,0,11,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Matabeleland North","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,1,0,0,1,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Matabeleland North","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,-,Animal,1,0,0,1,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Matabeleland North","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,0,0,1,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Matabeleland South","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Matabeleland South","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,4,0,0,4,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Matabeleland South","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,0,0,1,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Midlands","Rabies virus (Inf. with)","",Both animal categories,"",-,-,13,-,-,-,-,-,-,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Midlands","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,0,0,1,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Midlands","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,7,0,0,7,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Midlands","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,5,0,0,5,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Midlands","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,-,Animal,1,0,0,1,-
2007,Jul-Dec 2007,Africa,Zimbabwe,"Midlands","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,0,0,1,-
2008,Jan-Jun 2008,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Both animal categories,"",-,-,699,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,182,Animal,33,15,0,19,0
2008,Jan-Jun 2008,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1798,Animal,118,79,7,32,0
2008,Jan-Jun 2008,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1508,Animal,436,413,0,155,0
2008,Jan-Jun 2008,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,192,Animal,69,57,0,16,0
2008,Jan-Jun 2008,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,1587,Animal,28,15,1,12,0
2008,Jan-Jun 2008,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,15321,Animal,78,37,4,37,0
2008,Jan-Jun 2008,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,8,7,0,1,0
2008,Jan-Jun 2008,Africa,Angola,"Angola","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Angola,"Angola","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3588,Animal,18,18,-,18,110
2008,Jan-Jun 2008,Africa,Botswana,"Francistown (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,9,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Botswana,"Francistown (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,118,Animal,5,0,0,5,0
2008,Jan-Jun 2008,Africa,Botswana,"Francistown (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,16,Animal,5,0,0,5,-
2008,Jan-Jun 2008,Africa,Botswana,"Francistown (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,30,Animal,1,0,0,1,0
2008,Jan-Jun 2008,Africa,Botswana,"Gaborone (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Botswana,"Gaborone (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,2,0,0,2,-
2008,Jan-Jun 2008,Africa,Botswana,"Jwaneng (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Botswana,"Jwaneng (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,34,Animal,1,0,0,1,0
2008,Jan-Jun 2008,Africa,Botswana,"Kasane (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Botswana,"Kasane (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,1,0,0,1,-
2008,Jan-Jun 2008,Africa,Botswana,"Letlhakane (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Botswana,"Letlhakane (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,0,0,1,0
2008,Jan-Jun 2008,Africa,Botswana,"Letlhakane (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,1,Animal,1,0,0,1,0
2008,Jan-Jun 2008,Africa,Botswana,"Lobatse (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Botswana,"Lobatse (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,2,Animal,1,0,0,1,-
2008,Jan-Jun 2008,Africa,Botswana,"Lobatse (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,4,Animal,1,0,0,1,-
2008,Jan-Jun 2008,Africa,Botswana,"Mahalapye (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Botswana,"Mahalapye (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,9,Animal,1,0,0,1,0
2008,Jan-Jun 2008,Africa,Botswana,"Mahalapye (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,9,Animal,1,0,0,1,0
2008,Jan-Jun 2008,Africa,Botswana,"Maun (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Botswana,"Maun (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,55,Animal,1,0,0,1,0
2008,Jan-Jun 2008,Africa,Botswana,"Mochudi (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Botswana,"Mochudi (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,0,0,0,0,26
2008,Jan-Jun 2008,Africa,Botswana,"Mochudi (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,1,0,0,1,124
2008,Jan-Jun 2008,Africa,Botswana,"Molepolole (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Botswana,"Molepolole (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,-
2008,Jan-Jun 2008,Africa,Botswana,"Palapye (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Botswana,"Palapye (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,35,Animal,2,0,0,2,0
2008,Jan-Jun 2008,Africa,Botswana,"Selibe Phikwe (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Botswana,"Selibe Phikwe (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,20,Animal,1,0,0,1,0
2008,Jan-Jun 2008,Africa,Botswana,"Serowe (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,6,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Botswana,"Serowe (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,2015,Animal,7,2,0,5,0
2008,Jan-Jun 2008,Africa,Botswana,"Serowe (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2008,Jan-Jun 2008,Africa,Burundi,"Burundi","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,39,-,-,-,-
2008,Jan-Jun 2008,Africa,Cameroon,"Nord","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Cameroon,"Nord","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,-,-,1,-
2008,Jan-Jun 2008,Africa,Cameroon,"Ouest","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,31,-,-,31,-
2008,Jan-Jun 2008,Africa,Eswatini,"Hhohho","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Eswatini,"Hhohho","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,2603,Animal,2,0,0,2,5
2008,Jan-Jun 2008,Africa,Eswatini,"Hhohho","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1336,Animal,3,1,0,2,619
2008,Jan-Jun 2008,Africa,Eswatini,"Hhohho","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,1014,Animal,2,0,0,2,0
2008,Jan-Jun 2008,Africa,Eswatini,"Lubombo","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Eswatini,"Lubombo","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,5245,Animal,5,2,0,4,88
2008,Jan-Jun 2008,Africa,Eswatini,"Manzini","Rabies virus (Inf. with)","",Both animal categories,"",-,-,15,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Eswatini,"Manzini","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,2480,Animal,3,0,0,3,58
2008,Jan-Jun 2008,Africa,Eswatini,"Manzini","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,5970,Animal,15,0,0,15,98
2008,Jan-Jun 2008,Africa,Eswatini,"Shiselweni","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Eswatini,"Shiselweni","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1356,Animal,1,0,0,1,0
2008,Jan-Jun 2008,Africa,Eswatini,"Shiselweni","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,915,Animal,3,0,0,3,0
2008,Jan-Jun 2008,Africa,Eswatini,"Shiselweni","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,11,Animal,1,0,0,1,0
2008,Jan-Jun 2008,Africa,Ethiopia,"Ethiopia","Rabies virus (Inf. with)","",Both animal categories,"",-,-,16,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Ethiopia,"Ethiopia","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,7800,Animal,27,7,0,20,0
2008,Jan-Jun 2008,Africa,Ethiopia,"Ethiopia","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,17099,Animal,86,59,0,27,1277
2008,Jan-Jun 2008,Africa,Ethiopia,"Ethiopia","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,46,Animal,2,0,0,2,0
2008,Jan-Jun 2008,Africa,Gabon,"Estuaire","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Gabon,"Estuaire","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,77,Animal,4,4,0,4,73
2008,Jan-Jun 2008,Africa,Ghana,"Ashanti","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Ghana,"Ashanti","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,263,Animal,7,0,0,7,128
2008,Jan-Jun 2008,Africa,Ghana,"Central","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Ghana,"Central","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,173,Animal,9,5,0,4,20
2008,Jan-Jun 2008,Africa,Ghana,"Greater Accra","Rabies virus (Inf. with)","",Both animal categories,"",-,-,17,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Ghana,"Greater Accra","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,419,Animal,17,0,0,17,0
2008,Jan-Jun 2008,Africa,Ghana,"Volta","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Ghana,"Volta","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,117,Animal,2,1,0,1,0
2008,Jan-Jun 2008,Africa,Kenya,"Central (2005-2016)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Kenya,"Central (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,101,Animal,2,2,0,0,248
2008,Jan-Jun 2008,Africa,Kenya,"Central (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,7,Animal,4,4,0,0,240
2008,Jan-Jun 2008,Africa,Kenya,"Central (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,12,Animal,1,1,0,0,0
2008,Jan-Jun 2008,Africa,Kenya,"Eastern (2005-2016)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Kenya,"Eastern (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,13,Animal,1,1,0,0,13
2008,Jan-Jun 2008,Africa,Kenya,"Eastern (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,1,1,0,0,1
2008,Jan-Jun 2008,Africa,Kenya,"Eastern (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Other species",-,-,-,1,Animal,1,0,0,1,0
2008,Jan-Jun 2008,Africa,Kenya,"Nairobi Area (2005-2016)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,16,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Kenya,"Nairobi Area (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,1,1,0,0,4
2008,Jan-Jun 2008,Africa,Kenya,"Nairobi Area (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,17,Animal,13,2,0,11,184
2008,Jan-Jun 2008,Africa,Kenya,"Nairobi Area (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,3,Animal,1,1,0,0,2
2008,Jan-Jun 2008,Africa,Kenya,"Nairobi Area (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,2,Animal,1,1,0,0,0
2008,Jan-Jun 2008,Africa,Kenya,"Nyanza (2005-2016)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Kenya,"Nyanza (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,1,0,0,10
2008,Jan-Jun 2008,Africa,Kenya,"Rift Valley (2005-2016)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Kenya,"Rift Valley (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,40,Animal,1,1,0,0,40
2008,Jan-Jun 2008,Africa,Kenya,"Rift Valley (2005-2016)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,4,Animal,2,2,0,0,140
2008,Jan-Jun 2008,Africa,Kenya,"Rift Valley (2005-2016)","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,1,Animal,1,0,0,1,0
2008,Jan-Jun 2008,Africa,Lesotho,"Mafeteng","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Lesotho,"Mafeteng","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,80,Animal,1,0,0,1,207
2008,Jan-Jun 2008,Africa,Lesotho,"Mafeteng","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,250,Animal,3,0,0,3,59
2008,Jan-Jun 2008,Africa,Lesotho,"Maseru","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Lesotho,"Maseru","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,6,Animal,2,0,0,2,6
2008,Jan-Jun 2008,Africa,Lesotho,"Mohale'S Hoek","Rabies virus (Inf. with)","",Both animal categories,"",-,-,8,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Lesotho,"Mohale'S Hoek","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,83,Animal,33,1,0,32,62
2008,Jan-Jun 2008,Africa,Lesotho,"Thaba Tseka","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Lesotho,"Thaba Tseka","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,25,Animal,1,0,0,1,25
2008,Jan-Jun 2008,Africa,Lesotho,"Thaba Tseka","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,290,Animal,6,0,0,6,290
2008,Jan-Jun 2008,Africa,Malawi,"Central","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Malawi,"Central","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,5,-,-,5,-
2008,Jan-Jun 2008,Africa,Malawi,"Central","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,-,-,1,-
2008,Jan-Jun 2008,Africa,Malawi,"Southern","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Malawi,"Southern","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,-,-,1,-
2008,Jan-Jun 2008,Africa,Mali,"Koulikoro","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Mali,"Koulikoro","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,119,Animal,7,0,1,6,0
2008,Jan-Jun 2008,Africa,Morocco,"Morocco","Rabies virus (Inf. with)","",Both animal categories,"",-,-,180,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Morocco,"Morocco","Rabies virus (Inf. with)","",Domestic,"Camelidae",-,-,-,-,Animal,2,0,0,2,-
2008,Jan-Jun 2008,Africa,Morocco,"Morocco","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,8,0,1,7,-
2008,Jan-Jun 2008,Africa,Morocco,"Morocco","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,67,0,9,58,-
2008,Jan-Jun 2008,Africa,Morocco,"Morocco","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,60,0,8,52,-
2008,Jan-Jun 2008,Africa,Morocco,"Morocco","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,36,0,3,33,-
2008,Jan-Jun 2008,Africa,Morocco,"Morocco","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,-,Animal,6,0,0,6,-
2008,Jan-Jun 2008,Africa,Morocco,"Morocco","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,-,Animal,7,0,1,6,-
2008,Jan-Jun 2008,Africa,Mozambique,"Gaza","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Mozambique,"Gaza","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,137,Animal,2,1,0,1,0
2008,Jan-Jun 2008,Africa,Mozambique,"Maputo","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Mozambique,"Maputo","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,150,Animal,1,0,0,1,0
2008,Jan-Jun 2008,Africa,Mozambique,"Maputo","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,500,Animal,1,0,0,1,200
2008,Jan-Jun 2008,Africa,Mozambique,"Nampula","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Mozambique,"Nampula","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,250,Animal,1,0,0,0,0
2008,Jan-Jun 2008,Africa,Mozambique,"Nampula","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,670,Animal,1,0,0,0,250
2008,Jan-Jun 2008,Africa,Mozambique,"Tete","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Mozambique,"Tete","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2000,Animal,2,0,0,2,0
2008,Jan-Jun 2008,Africa,Namibia,"Namibia","Rabies virus (Inf. with)","",Both animal categories,"",-,-,20,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Namibia,"Namibia","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,206,Animal,16,0,0,16,-
2008,Jan-Jun 2008,Africa,Namibia,"Namibia","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,43,Animal,16,0,0,16,-
2008,Jan-Jun 2008,Africa,Namibia,"Namibia","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,18,0,0,18,0
2008,Jan-Jun 2008,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,4,Animal,16,1,0,1,281
2008,Jan-Jun 2008,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,-
2008,Jan-Jun 2008,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,-,6,-,-,-
2008,Jan-Jun 2008,Africa,Nigeria,"Kwara","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Nigeria,"Kwara","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,9,Animal,9,-,0,-,-
2008,Jan-Jun 2008,Africa,Nigeria,"Ondo","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
