Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Event_id,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2013,Jul-Dec 2013,Asia,Syria,"As Suwayda'","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,15,Animal,4,15,0,0,103
2013,Jul-Dec 2013,Asia,Syria,"Dimashq","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Syria,"Dimashq","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,3,2,0,1,217
2013,Jul-Dec 2013,Asia,Syria,"Tartus","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Syria,"Tartus","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,1,0,0,135
2013,Jul-Dec 2013,Asia,Tajikistan,"District Of Republic Subordination","Rabies virus (Inf. with)","",Both animal categories,"",-,-,13,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Tajikistan,"District Of Republic Subordination","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,630,Animal,6,0,0,6,610
2013,Jul-Dec 2013,Asia,Tajikistan,"District Of Republic Subordination","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,887,Animal,11,0,0,11,850
2013,Jul-Dec 2013,Asia,Tajikistan,"Khatlon","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Tajikistan,"Khatlon","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,32,Animal,1,0,0,1,29
2013,Jul-Dec 2013,Asia,Tajikistan,"Khatlon","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,88,Animal,2,0,0,2,85
2013,Jul-Dec 2013,Asia,Tajikistan,"Sugd","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Tajikistan,"Sugd","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,54,Animal,2,0,0,2,52
2013,Jul-Dec 2013,Asia,Tajikistan,"Sugd","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,28,Animal,1,0,0,1,27
2013,Jul-Dec 2013,Asia,Thailand,"Chachoengsao","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Thailand,"Chachoengsao","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,-,0,1,-
2013,Jul-Dec 2013,Asia,Thailand,"Chachoengsao","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,-,0,1,-
2013,Jul-Dec 2013,Asia,Thailand,"Chiang Rai","Rabies virus (Inf. with)","",Both animal categories,"",-,-,16,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Thailand,"Chiang Rai","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,16,-,0,16,-
2013,Jul-Dec 2013,Asia,Thailand,"Chon Buri","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Thailand,"Chon Buri","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,-,0,1,-
2013,Jul-Dec 2013,Asia,Thailand,"Kanchanaburi","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Thailand,"Kanchanaburi","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,2,-,0,2,-
2013,Jul-Dec 2013,Asia,Thailand,"Krung Thep Maha Nakhon (Bangkok)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Thailand,"Krung Thep Maha Nakhon (Bangkok)","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,-,0,1,-
2013,Jul-Dec 2013,Asia,Thailand,"Krung Thep Maha Nakhon (Bangkok)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,6,-,0,6,-
2013,Jul-Dec 2013,Asia,Thailand,"Loei","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Thailand,"Loei","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,-,0,1,-
2013,Jul-Dec 2013,Asia,Thailand,"Pathum Thani","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Thailand,"Pathum Thani","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,-,0,1,-
2013,Jul-Dec 2013,Asia,Thailand,"Prachin Buri","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Thailand,"Prachin Buri","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,2,-,0,2,-
2013,Jul-Dec 2013,Asia,Thailand,"Samut Prakan","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Thailand,"Samut Prakan","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,2,-,0,2,-
2013,Jul-Dec 2013,Asia,Thailand,"Samut Sakhon","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Thailand,"Samut Sakhon","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,-,0,1,-
2013,Jul-Dec 2013,Asia,Thailand,"Si Sa Ket","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Thailand,"Si Sa Ket","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,2,-,0,2,-
2013,Jul-Dec 2013,Asia,Thailand,"Songkhla","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Thailand,"Songkhla","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,-,0,1,-
2013,Jul-Dec 2013,Asia,Thailand,"Songkhla","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,-,0,1,-
2013,Jul-Dec 2013,Asia,Thailand,"Songkhla","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,5,-,0,5,-
2013,Jul-Dec 2013,Asia,Thailand,"Surin","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Thailand,"Surin","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,-,0,1,-
2013,Jul-Dec 2013,Asia,Thailand,"Trang","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Thailand,"Trang","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,2,-,0,2,-
2013,Jul-Dec 2013,Asia,Thailand,"Ubon Ratchathani","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Thailand,"Ubon Ratchathani","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,-,0,1,-
2013,Jul-Dec 2013,Asia,Thailand,"Ubon Ratchathani","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,3,-,0,3,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Adana","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Adana","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Adiyaman","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Adiyaman","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,40,Animal,15,12,0,3,25
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Agri","Rabies virus (Inf. with)","",Both animal categories,"",-,-,17,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Agri","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,13,Animal,0,0,0,0,13
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Agri","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,154,Animal,39,30,0,9,30
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Agri","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,142,Animal,14,9,0,5,125
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Agri","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,2,Animal,2,0,0,2,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Agri","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,3,Animal,2,2,0,0,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Aksaray","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Aksaray","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,11,Animal,5,2,0,3,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Aksaray","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,10,Animal,0,0,0,0,10
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Aksaray","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,140,Animal,1,0,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Ankara","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Ankara","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,12,Animal,1,0,0,1,11
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Ankara","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,10,Animal,2,1,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Ankara","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,262,Animal,1,0,0,1,260
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Ankara","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,1,0,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Antalya","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Antalya","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,2,1,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Ardahan","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Ardahan","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,0,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Ardahan","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,52,Animal,4,1,0,3,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Aydin","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Aydin","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,77,Animal,6,3,0,3,62
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Aydin","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1548,Animal,0,0,0,0,1548
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Aydin","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,193,Animal,2,1,0,1,191
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Aydin","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,75,Animal,0,0,0,0,75
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Aydin","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,1,0,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Balikesir","Rabies virus (Inf. with)","",Both animal categories,"",-,-,10,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Balikesir","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,1,0,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Balikesir","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,447,Animal,9,6,0,3,386
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Balikesir","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,282,Animal,5,3,0,2,250
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Balikesir","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,29,Animal,0,0,0,0,29
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Balikesir","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,1,1,0,0,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Bingol","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Bingol","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,7,Animal,7,4,0,3,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Bingol","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,7,Animal,2,1,0,1,5
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Bingol","Rabies virus (Inf. with)","",Wild,"Wolf (gray wolf)",-,-,-,-,Animal,2,1,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Bursa","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Bursa","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,67,Animal,2,1,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Bursa","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,20,Animal,1,0,0,1,16
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Bursa","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,1,0,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Canakkale","Rabies virus (Inf. with)","",Both animal categories,"",-,-,16,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Canakkale","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,10,Animal,0,0,0,0,10
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Canakkale","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1870,Animal,21,12,0,9,1593
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Canakkale","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,123,Animal,0,0,0,0,123
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Canakkale","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,3,Animal,0,0,0,0,3
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Canakkale","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,555,Animal,0,0,0,0,555
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Canakkale","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,2801,Animal,4,2,0,2,2791
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Corum","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Corum","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,81,Animal,0,0,0,0,81
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Corum","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,8,Animal,2,1,0,1,6
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Corum","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,75,Animal,0,0,0,0,75
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Denizli","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Denizli","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,110,Animal,0,0,0,0,110
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Denizli","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,70,Animal,6,5,0,1,62
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Denizli","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,1880,Animal,0,0,0,0,1880
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Diyarbakir","Rabies virus (Inf. with)","",Both animal categories,"",-,-,6,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Diyarbakir","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,22,Animal,2,1,0,1,20
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Diyarbakir","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,51,Animal,1,0,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Diyarbakir","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,153,Animal,26,24,0,2,110
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Diyarbakir","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,3,1,0,2,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Elazig","Rabies virus (Inf. with)","",Both animal categories,"",-,-,20,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Elazig","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,25,Animal,7,5,0,2,18
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Elazig","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,327,Animal,35,18,0,17,264
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Elazig","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,96,Animal,4,2,0,2,85
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Elazig","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,3,Animal,3,2,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Elazig","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,3,Animal,0,0,0,0,3
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Elazig","Rabies virus (Inf. with)","",Wild,"European Pine Marten",-,-,-,-,Animal,1,1,0,0,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Elazig","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,2,0,0,2,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Erzurum","Rabies virus (Inf. with)","",Both animal categories,"",-,-,14,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Erzurum","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,2320,Animal,35,15,0,20,2065
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Erzurum","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,54,Animal,6,2,0,4,32
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Gaziantep","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Gaziantep","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,10,Animal,0,0,0,0,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Gaziantep","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,7,Animal,2,0,0,2,5
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Giresun","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Giresun","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,3,1,0,2,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Hatay","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Hatay","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,1,0,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Hatay","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,43,Animal,5,3,0,2,29
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Igdir","Rabies virus (Inf. with)","",Both animal categories,"",-,-,11,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Igdir","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,9,Animal,6,3,0,3,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Igdir","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,143,Animal,10,5,0,5,109
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Igdir","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,2,Animal,2,1,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Igdir","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,1,Animal,1,0,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Igdir","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,100,Animal,2,1,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Both animal categories,"",-,-,14,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,2,Animal,2,1,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,34,Animal,11,5,0,6,23
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,61,Animal,11,7,0,4,42
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,1,Animal,0,0,0,0,1
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,173,Animal,0,0,0,0,173
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,60,Animal,1,0,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Izmir","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,2,0,0,2,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"K. Maras","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"K. Maras","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,25,Animal,0,0,0,0,25
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"K. Maras","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,3,1,0,2,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Karaman","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Karaman","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,120,Animal,22,16,0,6,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Karaman","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,2,Animal,2,1,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Kars","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Kars","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,5,Animal,0,0,0,0,5
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Kars","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1364,Animal,4,0,0,4,1
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Kars","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,121,Animal,18,16,0,2,90
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Kilis","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Kilis","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,23,Animal,11,10,0,1,12
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Kilis","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,1,Animal,1,0,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Kirsehir","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Kirsehir","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,22,Animal,0,0,0,0,22
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Kirsehir","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1231,Animal,6,2,0,4,893
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Kirsehir","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,65,Animal,1,0,0,1,61
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Kirsehir","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,9,Animal,0,0,0,0,9
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Kocaeli","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Kocaeli","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,2,1,0,1,0
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Konya","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Konya","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,133,Animal,7,1,0,6,31
2013,Jul-Dec 2013,Asia,Türkiye (Rep. of),"Konya","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,2,0,0,2,0
