Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Event_id,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2012,Jan-Jun 2012,Europe,Ukraine,"Odessa","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,13,Animal,13,10,0,3,0
2012,Jan-Jun 2012,Europe,Ukraine,"Odessa","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,6,Animal,6,2,0,4,0
2012,Jan-Jun 2012,Europe,Ukraine,"Odessa","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,13,Animal,13,6,0,7,0
2012,Jan-Jun 2012,Europe,Ukraine,"Odessa","Rabies virus (Inf. with)","",Domestic,"Sheep/goats (mixed herd)",-,-,-,1,Animal,1,0,0,1,0
2012,Jan-Jun 2012,Europe,Ukraine,"Odessa","Rabies virus (Inf. with)","",Domestic,"Swine",-,-,-,1,Animal,1,0,0,1,0
2012,Jan-Jun 2012,Europe,Ukraine,"Odessa","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,26,Animal,26,16,0,10,0
2012,Jan-Jun 2012,Europe,Ukraine,"Poltava","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jan-Jun 2012,Europe,Ukraine,"Poltava","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,4,Animal,4,1,0,3,0
2012,Jan-Jun 2012,Europe,Ukraine,"Poltava","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,5,Animal,5,1,0,4,0
2012,Jan-Jun 2012,Europe,Ukraine,"Poltava","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,3,Animal,3,3,0,0,0
2012,Jan-Jun 2012,Europe,Ukraine,"Rovno","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2012,Jan-Jun 2012,Europe,Ukraine,"Rovno","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,3,Animal,3,2,0,1,0
2012,Jan-Jun 2012,Europe,Ukraine,"Rovno","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,3,3,0,0,0
2012,Jan-Jun 2012,Europe,Ukraine,"Rovno","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,4,Animal,4,4,0,0,0
2012,Jan-Jun 2012,Europe,Ukraine,"Sumy","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jan-Jun 2012,Europe,Ukraine,"Sumy","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,12,Animal,12,5,0,7,0
2012,Jan-Jun 2012,Europe,Ukraine,"Sumy","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,4,Animal,4,3,0,1,0
2012,Jan-Jun 2012,Europe,Ukraine,"Sumy","Rabies virus (Inf. with)","",Domestic,"Sheep/goats (mixed herd)",-,-,-,1,Animal,1,0,0,1,0
2012,Jan-Jun 2012,Europe,Ukraine,"Sumy","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,2,Animal,2,2,0,0,0
2012,Jan-Jun 2012,Europe,Ukraine,"Ternopl'","Rabies virus (Inf. with)","",Both animal categories,"",-,-,35,-,-,-,-,-,-,-
2012,Jan-Jun 2012,Europe,Ukraine,"Ternopl'","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,21,Animal,21,11,0,10,0
2012,Jan-Jun 2012,Europe,Ukraine,"Ternopl'","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,24,Animal,24,10,0,14,0
2012,Jan-Jun 2012,Europe,Ukraine,"Ternopl'","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,46,Animal,46,43,0,3,0
2012,Jan-Jun 2012,Europe,Ukraine,"Vinnitsa","Rabies virus (Inf. with)","",Both animal categories,"",-,-,59,-,-,-,-,-,-,-
2012,Jan-Jun 2012,Europe,Ukraine,"Vinnitsa","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,13,Animal,13,8,0,5,0
2012,Jan-Jun 2012,Europe,Ukraine,"Vinnitsa","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,4,Animal,4,3,0,1,0
2012,Jan-Jun 2012,Europe,Ukraine,"Vinnitsa","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,11,Animal,11,2,0,9,0
2012,Jan-Jun 2012,Europe,Ukraine,"Vinnitsa","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,1,Animal,1,0,0,1,0
2012,Jan-Jun 2012,Europe,Ukraine,"Vinnitsa","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,61,Animal,61,49,0,12,0
2012,Jan-Jun 2012,Europe,Ukraine,"Volyn","Rabies virus (Inf. with)","",Both animal categories,"",-,-,9,-,-,-,-,-,-,-
2012,Jan-Jun 2012,Europe,Ukraine,"Volyn","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,4,Animal,4,0,0,4,0
2012,Jan-Jun 2012,Europe,Ukraine,"Volyn","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2012,Jan-Jun 2012,Europe,Ukraine,"Volyn","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,9,Animal,9,7,0,2,0
2012,Jan-Jun 2012,Europe,Ukraine,"Zakarpats'Ka","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2012,Jan-Jun 2012,Europe,Ukraine,"Zakarpats'Ka","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,2,Animal,2,0,0,2,0
2012,Jan-Jun 2012,Europe,Ukraine,"Zakarpats'Ka","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1,Animal,1,0,0,1,0
2012,Jan-Jun 2012,Europe,Ukraine,"Zakarpats'Ka","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,5,Animal,5,1,0,4,0
2012,Jan-Jun 2012,Europe,Ukraine,"Zakarpats'Ka","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,3,Animal,3,2,0,1,0
2012,Jan-Jun 2012,Europe,Ukraine,"Zaporozh'Ye","Rabies virus (Inf. with)","",Both animal categories,"",-,-,12,-,-,-,-,-,-,-
2012,Jan-Jun 2012,Europe,Ukraine,"Zaporozh'Ye","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,13,Animal,13,0,0,13,0
2012,Jan-Jun 2012,Europe,Ukraine,"Zaporozh'Ye","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,3,Animal,3,0,0,3,0
2012,Jan-Jun 2012,Europe,Ukraine,"Zaporozh'Ye","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,10,Animal,10,0,0,10,0
2012,Jan-Jun 2012,Europe,Ukraine,"Zaporozh'Ye","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,15,Animal,15,0,0,15,0
2012,Jan-Jun 2012,Europe,Ukraine,"Zhitomir","Rabies virus (Inf. with)","",Both animal categories,"",-,-,6,-,-,-,-,-,-,-
2012,Jan-Jun 2012,Europe,Ukraine,"Zhitomir","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,11,Animal,11,7,0,4,0
2012,Jan-Jun 2012,Europe,Ukraine,"Zhitomir","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,2,Animal,2,0,0,2,0
2012,Jan-Jun 2012,Europe,Ukraine,"Zhitomir","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,11,Animal,11,3,0,8,0
2012,Jan-Jun 2012,Europe,Ukraine,"Zhitomir","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,7,Animal,7,4,0,3,0
2012,Jul-Dec 2012,Europe,Albania,"Kukës","Rabies virus (Inf. with)","not typed",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Albania,"Kukës","Rabies virus (Inf. with)","not typed",Domestic,"Cats",-,-,-,130,Animal,0,0,0,0,35
2012,Jul-Dec 2012,Europe,Albania,"Kukës","Rabies virus (Inf. with)","not typed",Domestic,"Cattle",-,-,-,194,Animal,1,1,0,0,-
2012,Jul-Dec 2012,Europe,Albania,"Kukës","Rabies virus (Inf. with)","not typed",Domestic,"Dogs",-,-,-,113,Animal,4,3,0,2,80
2012,Jul-Dec 2012,Europe,Albania,"Kukës","Rabies virus (Inf. with)","not typed",Domestic,"Equidae",-,-,-,60,Animal,0,0,0,0,-
2012,Jul-Dec 2012,Europe,Albania,"Kukës","Rabies virus (Inf. with)","not typed",Domestic,"Goats",-,-,-,479,Animal,0,0,0,0,-
2012,Jul-Dec 2012,Europe,Albania,"Kukës","Rabies virus (Inf. with)","not typed",Domestic,"Sheep",-,-,-,419,Animal,0,0,0,0,-
2012,Jul-Dec 2012,Europe,Albania,"Kukës","Rabies virus (Inf. with)","not typed",Domestic,"Sheep/goats (mixed herd)",-,-,-,-,Animal,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Belarus,"Brest","Rabies virus (Inf. with)","",Both animal categories,"",-,-,14,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Belarus,"Brest","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Belarus,"Brest","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Belarus,"Brest","Rabies virus (Inf. with)","",Wild,"European Pine Marten",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Belarus,"Brest","Rabies virus (Inf. with)","",Wild,"Raccoon dog",-,-,-,-,Animal,4,0,0,4,-
2012,Jul-Dec 2012,Europe,Belarus,"Brest","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,7,0,0,7,-
2012,Jul-Dec 2012,Europe,Belarus,"Gomel'","Rabies virus (Inf. with)","",Both animal categories,"",-,-,48,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Belarus,"Gomel'","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,8,0,0,8,-
2012,Jul-Dec 2012,Europe,Belarus,"Gomel'","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,11,0,0,11,-
2012,Jul-Dec 2012,Europe,Belarus,"Gomel'","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,8,0,0,8,-
2012,Jul-Dec 2012,Europe,Belarus,"Gomel'","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Belarus,"Gomel'","Rabies virus (Inf. with)","",Wild,"Muridae (unidentified)",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Belarus,"Gomel'","Rabies virus (Inf. with)","",Wild,"Raccoon dog",-,-,-,-,Animal,4,0,0,4,-
2012,Jul-Dec 2012,Europe,Belarus,"Gomel'","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,15,0,0,15,-
2012,Jul-Dec 2012,Europe,Belarus,"Gomel'","Rabies virus (Inf. with)","",Wild,"Wolf (gray wolf)",-,-,-,-,Animal,2,0,0,2,-
2012,Jul-Dec 2012,Europe,Belarus,"Grodno","Rabies virus (Inf. with)","",Both animal categories,"",-,-,55,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Belarus,"Grodno","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,9,0,0,9,-
2012,Jul-Dec 2012,Europe,Belarus,"Grodno","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,4,0,0,4,-
2012,Jul-Dec 2012,Europe,Belarus,"Grodno","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,5,0,0,5,-
2012,Jul-Dec 2012,Europe,Belarus,"Grodno","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Belarus,"Grodno","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Belarus,"Grodno","Rabies virus (Inf. with)","",Wild,"European Pine Marten",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Belarus,"Grodno","Rabies virus (Inf. with)","",Wild,"Raccoon dog",-,-,-,-,Animal,7,0,0,7,-
2012,Jul-Dec 2012,Europe,Belarus,"Grodno","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,29,0,0,29,-
2012,Jul-Dec 2012,Europe,Belarus,"Minsk","Rabies virus (Inf. with)","",Both animal categories,"",-,-,53,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Belarus,"Minsk","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,12,0,0,12,-
2012,Jul-Dec 2012,Europe,Belarus,"Minsk","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,3,0,0,3,-
2012,Jul-Dec 2012,Europe,Belarus,"Minsk","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,11,0,0,11,-
2012,Jul-Dec 2012,Europe,Belarus,"Minsk","Rabies virus (Inf. with)","",Wild,"European Pine Marten",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Belarus,"Minsk","Rabies virus (Inf. with)","",Wild,"Muridae (unidentified)",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Belarus,"Minsk","Rabies virus (Inf. with)","",Wild,"Raccoon dog",-,-,-,-,Animal,4,0,0,4,-
2012,Jul-Dec 2012,Europe,Belarus,"Minsk","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,23,0,0,23,-
2012,Jul-Dec 2012,Europe,Belarus,"Minsk","Rabies virus (Inf. with)","",Wild,"Wild boar",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Belarus,"Mogilev","Rabies virus (Inf. with)","",Both animal categories,"",-,-,41,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Belarus,"Mogilev","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,2,0,0,2,-
2012,Jul-Dec 2012,Europe,Belarus,"Mogilev","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Belarus,"Mogilev","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,5,0,0,5,-
2012,Jul-Dec 2012,Europe,Belarus,"Mogilev","Rabies virus (Inf. with)","",Wild,"Raccoon dog",-,-,-,-,Animal,5,0,0,5,-
2012,Jul-Dec 2012,Europe,Belarus,"Mogilev","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,29,0,0,29,-
2012,Jul-Dec 2012,Europe,Belarus,"Vitebsk","Rabies virus (Inf. with)","",Both animal categories,"",-,-,35,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Belarus,"Vitebsk","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,5,0,0,5,-
2012,Jul-Dec 2012,Europe,Belarus,"Vitebsk","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,6,0,0,6,-
2012,Jul-Dec 2012,Europe,Belarus,"Vitebsk","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,5,0,0,5,-
2012,Jul-Dec 2012,Europe,Belarus,"Vitebsk","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Belarus,"Vitebsk","Rabies virus (Inf. with)","",Wild,"Raccoon dog",-,-,-,-,Animal,15,0,0,15,-
2012,Jul-Dec 2012,Europe,Belarus,"Vitebsk","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,8,0,0,8,-
2012,Jul-Dec 2012,Europe,Bosnia and Herzegovina,"Bosnia and Herzegovina","Rabies virus (Inf. with)","",Both animal categories,"",-,-,6,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Bosnia and Herzegovina,"Bosnia and Herzegovina","Rabies virus (Inf. with)","",Wild,"European Pine Marten",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Bosnia and Herzegovina,"Bosnia and Herzegovina","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,6,0,0,6,-
2012,Jul-Dec 2012,Europe,Bulgaria,"Kjustendil","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Bulgaria,"Kjustendil","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Croatia,"Karlovacka","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Croatia,"Karlovacka","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,1,-,-,1,-
2012,Jul-Dec 2012,Europe,Croatia,"Licko-Senjska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Croatia,"Licko-Senjska","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,2,-,-,2,-
2012,Jul-Dec 2012,Europe,Croatia,"Sibensko-Kninska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Croatia,"Sibensko-Kninska","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,2,-,-,2,-
2012,Jul-Dec 2012,Europe,Croatia,"Sisacko-Moslavacka","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Croatia,"Sisacko-Moslavacka","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,1,-,-,1,-
2012,Jul-Dec 2012,Europe,Croatia,"Splitsko-Dalmatinska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,12,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Croatia,"Splitsko-Dalmatinska","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,1,-,-,-
2012,Jul-Dec 2012,Europe,Croatia,"Splitsko-Dalmatinska","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,-,-,1,-
2012,Jul-Dec 2012,Europe,Croatia,"Splitsko-Dalmatinska","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,9,-,-,9,-
2012,Jul-Dec 2012,Europe,Croatia,"Splitsko-Dalmatinska","Rabies virus (Inf. with)","",Wild,"Wild boar",-,-,-,-,Animal,1,-,-,1,-
2012,Jul-Dec 2012,Europe,Croatia,"Varazdinska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Croatia,"Varazdinska","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,3,-,-,3,-
2012,Jul-Dec 2012,Europe,Croatia,"Vukovarsko-Srijemska","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Croatia,"Vukovarsko-Srijemska","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,3,3,-,-,-
2012,Jul-Dec 2012,Europe,Croatia,"Vukovarsko-Srijemska","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,1,-,-,1,-
2012,Jul-Dec 2012,Europe,Croatia,"Zagrebacka","Rabies virus (Inf. with)","",Both animal categories,"",-,-,26,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Croatia,"Zagrebacka","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,1,-,-,-
2012,Jul-Dec 2012,Europe,Croatia,"Zagrebacka","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,25,-,-,25,-
2012,Jul-Dec 2012,Europe,France,"Gironde","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,France,"Gironde","Rabies virus (Inf. with)","",Wild,"Common serotine bat",-,-,-,1,Animal,1,-,-,1,-
2012,Jul-Dec 2012,Europe,Greece,"Dytiki Makedonia","Rabies virus (Inf. with)","RABV",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Greece,"Dytiki Makedonia","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Greece,"Dytiki Makedonia","Rabies virus (Inf. with)","RABV",Wild,"Red Fox",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Greece,"Kentriki Makedonia","Rabies virus (Inf. with)","RABV",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Greece,"Kentriki Makedonia","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Greece,"Kentriki Makedonia","Rabies virus (Inf. with)","RABV",Wild,"Red Fox",-,-,-,-,Animal,7,0,0,7,-
2012,Jul-Dec 2012,Europe,Hungary,"Hungary","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Hungary,"Hungary","Rabies virus (Inf. with)","",Wild,"Common serotine bat",-,-,-,-,Animal,1,0,0,1,0
2012,Jul-Dec 2012,Europe,Moldova,"Anenii Noi","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Moldova,"Anenii Noi","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,3,0,0,3,-
2012,Jul-Dec 2012,Europe,Moldova,"Anenii Noi","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Moldova,"Basarabeasca","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Moldova,"Basarabeasca","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Moldova,"Briceni","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Moldova,"Briceni","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Moldova,"Cahul","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Moldova,"Cahul","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Moldova,"Calarasi","Rabies virus (Inf. with)","",Both animal categories,"",-,-,9,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Moldova,"Calarasi","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,4,0,0,4,-
2012,Jul-Dec 2012,Europe,Moldova,"Calarasi","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,3,0,0,3,-
2012,Jul-Dec 2012,Europe,Moldova,"Calarasi","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,2,0,0,2,-
2012,Jul-Dec 2012,Europe,Moldova,"Chisinau","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Moldova,"Chisinau","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Moldova,"Chisinau","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,4,0,0,4,-
2012,Jul-Dec 2012,Europe,Moldova,"Chisinau","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,2,0,0,2,-
2012,Jul-Dec 2012,Europe,Moldova,"Criuleni","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Moldova,"Criuleni","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Moldova,"Donduseni","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Moldova,"Donduseni","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Moldova,"Drochia","Rabies virus (Inf. with)","",Both animal categories,"",-,-,9,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Moldova,"Drochia","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,2,0,0,2,-
2012,Jul-Dec 2012,Europe,Moldova,"Drochia","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,6,0,0,6,-
2012,Jul-Dec 2012,Europe,Moldova,"Drochia","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Moldova,"Dubasari","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Moldova,"Dubasari","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,2,0,0,2,-
2012,Jul-Dec 2012,Europe,Moldova,"Edinet","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Moldova,"Edinet","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,3,0,0,3,-
2012,Jul-Dec 2012,Europe,Moldova,"Falesti","Rabies virus (Inf. with)","",Both animal categories,"",-,-,9,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Moldova,"Falesti","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,2,0,0,2,-
2012,Jul-Dec 2012,Europe,Moldova,"Falesti","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,7,0,0,7,-
2012,Jul-Dec 2012,Europe,Moldova,"Floresti","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Moldova,"Floresti","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Moldova,"Floresti","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Moldova,"Glodeni","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Europe,Moldova,"Glodeni","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,0,0,1,-
2012,Jul-Dec 2012,Europe,Moldova,"Glodeni","Rabies virus (Inf. with)","",Wild,"Red Fox",-,-,-,-,Animal,1,0,0,1,-
